id,year,area,sp_area,day,body,alternatives,answer
35,2019,LC - Linguagens e Códigos,,D1,"Questão 35  
Júbilo, memória, noviciado da paixão
Essa lua enlutada, esse desassossego 
 A convulsão de dentro, ilharga 
Dentro da solidão, corpo morrendo 
Tudo isso te devo. E eram tão vastas 
As coisas planejadas, navios, 
Muralhas de marfim, palavras largas 
Consentimento sempre. E seria dezembro. 
Um cavalo de jade sob as águas 
Dupla transparência, fio suspenso 
Todas essas coisas na ponta dos teus dedos 
E tudo se desfez no pórtico do tempo 
Em lívido silêncio. Umas manhãs de vidro 
Vento, a alma esvaziada, um sol que não vejo 
Também isso te devo.
No poema de Hilda Hilst, o eu lírico faz um inventário 
de estados passados espelhados no presente. Nesse processo, aflora o","
A cuidado em apagar da memória os restos do amor.
B amadurecimento revestido de ironia e desapego.
C mosaico de alegrias formado seletivamente.
D desejo reprimido convertido em delírio.
E arrependimento dos erros cometidos.",B
36,2019,LC - Linguagens e Códigos,,D1,"Questão 36  
Expostos na web desde a gravidez
Mais da metade das mães e um terço dos pais 
ouvidos em uma pesquisa sobre compartilhamento 
paterno em mídias sociais discutem nas redes sociais 
sobre a educação dos filhos. Muitos são pais e mães de 
primeira viagem, frutos da geração Y (que nasceu junto 
com a internet) e usam esses canais para saberem 
que não estão sozinhos na empreitada de educar 
uma criança. Há, contudo, um risco no modo como as 
pessoas estão compartilhando essas experiências. 
É a chamada exposição parental exagerada, alertam 
os pesquisadores.
De acordo com os especialistas no assunto, 
se você compartilha uma foto ou vídeo do seu filho 
pequeno fazendo algo ridículo, por achar engraçadinho, 
quando a criança tiver seus 11, 12 anos, pode se sentir 
constrangida. A autoconsciência vem com a idade.
 A exibição da privacidade dos filhos começa a 
assumir uma característica de linha do tempo e eles 
não participaram da aprovação ou recusa quanto à 
veiculação desses conteúdos. Assim, quando a criança 
cresce, sua privacidade pode já estar violada.
Sobre o compartilhamento parental excessivo em mídias sociais, o texto destaca como impacto o(a)","
A interferência das novas tecnologias na comunicação entre pais e filhos.
B desatenção dos pais em relação ao comportamento dos filhos na internet.
C distanciamento na relação entre pais e filhos provocado pelo uso das redes sociais.
D fortalecimento das redes de relações decorrente da troca de experiências entre as famílias.
E desrespeito à intimidade das crianças cujas imagens têm sido divulgadas nas redes sociais.",E
37,2019,LC - Linguagens e Códigos,,D1,"Questão 37  
O projeto DataViva consiste na oferta de dados oficiais 
sobre exportações, atividades econômicas, localidades e 
ocupações profissionais de todo o Brasil. Num primeiro 
momento, o DataViva construiu uma ferramenta que 
permitia a análise da economia mineira embasada por 
essa perspectiva metodológica complexa e diversa. 
No entanto, diante das possibilidades oferecidas pelas 
bases de dados trabalhadas, a plataforma evoluiu para 
um sistema mais completo. De maneira interativa e 
didática, o usuário é guiado por meio das diversas formas 
de navegação dos aplicativos. Além de informações 
sobre os produtos exportados, bem como acerca do 
volume das exportações em cada um dos estados e 
municípios do País, em poucos cliques, o interessado 
pode conhecer melhor o perfil da população, o tipo de 
atividade desenvolvida, as ocupações formais e a média 
salarial por categoria.
Entre as novas possibilidades promovidas pelo desenvolvimento de novas tecnologias, o texto destaca a","
A auditoria das ações de governo.
B publicidade das entidades públicas.
C obtenção de informações estratégicas.
D disponibilidade de ambientes coletivos.
E comunicação entre órgãos administrativos.",C
38,2019,LC - Linguagens e Códigos,,D1,"Questão 38  
Menina
Ivan Ângelo
 A máquina de costura avançava decidida sobre 
o pano. Que bonita que a mãe era, com os alfinetes 
na boca. Gostava de olhá-la calada, estudando seus 
gestos, enquanto recortava retalhos de pano com a 
tesoura. Interrompia às vezes seu trabalho, era quando 
a mãe precisava da tesoura. Admirava o jeito decidido 
da mãe ao cortar pano, não hesitava nunca, nem errava. 
 A mãe sabia tanto! Tita chamava-a de ( ) como quem diz 
( ). Tentava não pensar as palavras, mas sabia que na 
mesma hora da tentativa tinha-as pensado. Oh, tudo era 
tão difícil. A mãe saberia o que ela queria perguntar-lhe 
intensamente agora quase com fome depressa depressa 
antes de morrer, tanto que não se conteve e — Mamãe, 
o que é desquitada? — atirou rápida com uma voz 
sem timbre. Tudo ficou suspenso, se alguém gritasse o 
mundo acabava ou Deus aparecia — sentia Ana Lúcia. 
Era muito forte aquele instante, forte demais para uma 
menina, a mãe parada com a tesoura no ar, tudo sem 
solução podendo desabar a qualquer pensamento, 
a máquina avançando desgovernada sobre o vestido 
de seda brilhante espalhando luz luz luz.
Escrita na década de 1960, a narrativa põe em evidência 
uma dramaticidade centrada na","
A insinuação da lacuna familiar gerada pela ausência da figura paterna.
B associação entre a angústia da menina e a reação intempestiva da mãe.
C relação conflituosa entre o trabalho doméstico e a emancipação feminina.
D representação de estigmas sociais modulados pela perspectiva da criança.
E expressão de dúvidas existenciais intensificadas pela percepção do abandono.",D
39,2019,LC - Linguagens e Códigos,,D1,"Questão 39  
TEXTO I
O Estatuto do Idoso completou 15 anos em 2018 e só no primeiro semestre o Disque 100 recebeu 16 mil 
denúncias de violação de direitos dos idosos em todo o País.
Para especialistas da área, o aumento no número de denúncias pode ser consequência do encorajamento dos 
mais velhos na busca pelos direitos. Mas também pode refletir uma onda crescente de violência na sociedade e 
dentro das próprias famílias.
Políticas públicas mais eficazes no atendimento ao idoso são o mínimo que um país deve estabelecer. O Brasil 
está ficando para trás e é preciso levar em consideração que o País envelhece (tendência mundial) sem estar 
preparado para arcar com os desafios, como criar uma rede de proteção, preparar os serviços de saúde pública e 
dar suporte às famílias que precisam cuidar de seus idosos dependentes.
 TEXTO II
Descrição do cartaz: Cartaz intitulado “Direitos dos idosos”. No centro do cartaz, há o desenho de uma 
senhora de cabelos brancos, com óculos, sentada numa poltrona ao lado de um abajur, utilizando um notebook. 
Do lado esquerdo do cartaz, há o seguinte texto: “Estatuto do Idoso e a Constituição Federal asseguram: 
Atendimento preferencial no SUS; Prioridade na tramitação de processos judiciais; Vagas preferenciais em 
estacionamentos; Meia-entrada em eventos culturais, esportivos e de lazer.” Do lado direito do cartaz, há o 
seguinte texto: “Aos idosos de baixa renda também estão garantidos: Viagem gratuita em ônibus interestadual; 
Assistência de um salário mínimo; Acesso a mais de 20 programas sociais”.
Na comparação entre os textos, conclui-se que as regras do Estatuto do Idoso","
A apresentam vantagens em relação às de outros países.
B são ignoradas pelas famílias responsáveis por idosos.
C alteram a qualidade de vida das pessoas com mais de 60 anos.
D precisam ser revistas em razão do envelhecimento da população.
E contrastam com as condições de vida proporcionadas pelo País.",E
40,2019,LC - Linguagens e Códigos,,D1,"Questão 40  
Educação para a saúde mediante programas de educação física escolar
 A educação para a saúde deverá ser alcançada mediante interação de ações que possam envolver o próprio 
homem mediante suas atitudes frente às exigências ambientais representadas pelos hábitos alimentares, estado de 
estresse, opções de lazer, atividade física, agressões climáticas etc. Dessa forma, parece evidente que o estado de 
ser saudável não é algo estático. Pelo contrário, torna-se necessário adquiri-lo e construí-lo de forma individualizada 
constantemente ao longo de toda a vida, apontando para o fato de que saúde é educável e, portanto, deve ser 
tratada não apenas com base em referenciais de natureza biológica e higienista, mas sobretudo em um contexto 
didático-pedagógico.
Educação para a saúde pressupõe a adoção de comportamentos com base na interação de fatores relacionados à","
A adesão a programas de lazer.
B opção por dietas balanceadas.
C constituição de hábitos saudáveis.
D evasão de ambientes estressores.
E realização de atividades físicas regulares.",C
41,2019,LC - Linguagens e Códigos,,D1,"Questão 41  
Descrição do infográfico: Infográfico intitulado “Os tipos cheios de si — O difícil é encontrar quem nunca 
cruzou com (ou se passou por) um desses on-line”. Abaixo, divididos em duas colunas, aparecem os  
seguintes itens:
“— O turista em tempo integral: Posta o ano inteiro fotos das férias (deste e de outros anos). Parece viver viajando.
— O baladeiro vida louca: Quase dá para escutar o ‘Uhuuu!!!’, pelas fotos de bebidas e pistas de dança.
— O bem relacionado de ocasião: Descobriu quem é o ‘famoso’ que aparece na foto naquela hora. Mas não 
deixa passar.
— A mãe orgulhosa demais: Faz questão de contar todas as gracinhas. Até as que só têm graça para a mãe.
— A única bem-amada: Só ela tem o parceiro mais especial. Porque momentos a dois são mesmo para divulgar.
— O exibido humilde: Ele (acha que) disfarça ao dar dicas do próprio sucesso. Não engana ninguém.
— O gourmet de aparências: Por que ir a um restaurante se ninguém souber? É clique no prato.
— O(A) lindo(a) demais para não mostrar: Acha que o dia de cabelo bom desculpa um autorretrato (selfie). Quem nunca, não é?”.
De acordo com esse infográfico, as redes sociais estimulam diferentes comportamentos dos usuários que revelam","
A exposição exagerada dos indivíduos.
B comicidade ingênua dos usuários.
C engajamento social das pessoas.
D disfarce do sujeito por meio de avatares.
E autocrítica dos internautas.",A
42,2019,LC - Linguagens e Códigos,,D1,"Questão 42  
O que é software livre
Software livre é qualquer programa de computador construído de forma colaborativa, via internet, por uma 
comunidade internacional de desenvolvedores independentes. São centenas de milhares de hackers, que negam 
sua associação com os “violadores de segurança”. Esses desenvolvedores de software se recusam a reconhecer 
o significado pejorativo do termo e continuam usando a palavra hacker para indicar “alguém que ama programar e 
que gosta de ser hábil e engenhoso”. Além disso, esses programas são entregues à comunidade com o código fonte 
aberto e disponível, permitindo que a ideia original possa ser aperfeiçoada e devolvida novamente à comunidade. 
Nos programas convencionais, o código de programação é secreto e de propriedade da empresa que o desenvolveu, 
sendo quase impossível decifrar a programação.
O que está em jogo é o controle da inovação tecnológica. Software livre é uma questão de liberdade de expressão 
e não apenas uma relação econômica. Hoje existem milhares de programas alternativos construídos dessa forma 
e uma comunidade de usuários com milhões de membros no mundo.
criação de softwares livres contribui para a produção do conhecimento na sociedade porque","
A democratiza o acesso a produtos construídos coletivamente.
B complexifica os sistemas operacionais disponíveis no mercado.
C qualifica um maior número de pessoas para o uso de tecnologias.
D possibilita a coleta de dados confidenciais para seus desenvolvedores.
E insere profissionalmente os hackers na área de inovação tecnológica.",A
43,2019,LC - Linguagens e Códigos,,D1,"Questão 43  
 A viagem
Que coisas devo levar 
nesta viagem em que partes? 
As cartas de navegação só servem 
a quem fica. 
Com que mapas desvendar 
um continente 
que falta? 
Estrangeira do teu corpo 
tão comum 
quantas línguas aprender 
para calar-me? 
Também quem fica 
procura 
um oriente. 
Também 
a quem fica 
cabe uma paisagem nova 
e a travessia insone do desconhecido 
e a alegria difícil da descoberta. 
O que levas do que fica, 
o que, do que levas, retiro?
a viagem e a ausência remetem a um repertório poético 
tradicional. No poema de Ana Martins Marques, a voz 
lírica dialoga com essa tradição, repercutindo a","
A saudade como experiência de apatia.
B presença da fragmentação da identidade.
C negação do desejo como expressão de culpa.
D persistência da memória na valorização  do passado.
E revelação de rumos projetada pela vivência  da solidão.",E
44,2019,LC - Linguagens e Códigos,,D1,"Questão 44  
O Instituto de Arte de Chicago disponibilizou para 
visualização on-line, compartilhamento ou download 
(sob licença Creative Commons), 44 mil imagens de 
obras de arte em altíssima resolução, além de livros, 
estudos e pesquisas sobre a história da arte.
Para o historiador da arte, Bendor Grosvenor, o 
sucesso das coleções on-line de acesso aberto, além 
de democratizar a arte, vem ajudando a formar um novo 
público museológico. Grosvenor acredita que quanto 
mais pessoas forem expostas à arte on-line, mais visitas 
pessoais acontecerão aos museus.
 A coleção está disponível em seis categorias: 
paisagens urbanas, impressionismo, essenciais, arte 
africana, moda e animais. Também é possível pesquisar 
pelo nome da obra, estilo, autor ou período. Para navegar 
pela imagem em alta definição, basta clicar sobre 
ela e utilizar a ferramenta de zoom. Para fazer o 
download, disponível para obras de domínio público, 
é preciso utilizar a seta localizada do lado inferior 
direito da imagem.
a função da linguagem que predomina nesse texto se 
caracteriza por","
A evidenciar a subjetividade da reportagem com base na fala do historiador de arte.
B convencer o leitor a fazer o acesso on-line, levando-o a conhecer as obras de arte.
C informar sobre o acesso às imagens por meio da descrição do modo como acessá-las.
D estabelecer interlocução com o leitor, orientando-o a fazer o download das obras de arte.
E enaltecer a arte, buscando popularizá-la por meio da possibilidade de visualização on-line.",C
45,2019,LC - Linguagens e Códigos,,D1,"Questão 45  
Ed Mort só vai
Luis Fernando Verissimo
Mort. Ed Mort. Detetive particular. Está na plaqueta. 
Tenho um escritório numa galeria de Copacabana entre um 
fliperama e uma loja de carimbos. Dá só para o essencial, 
um telefone mudo e um cinzeiro. Mas insisto numa 
mesa e numa cadeira. Apesar do protesto das baratas. 
Elas não vencerão. Comprei um jogo de máscaras.  
No meu trabalho o disfarce é essencial. Para escapar 
dos credores. Outro dia entrei na sala e vi a cara do King 
Kong andando pelo chão. As baratas estavam roubando 
as máscaras. Espisoteei meia dúzia. As outras atacaram 
a mesa. Consegui salvar a minha Bic e o jornal. O jornal 
era novo, tinha só uma semana. Mas elas levaram a 
agenda. Saí ganhando. A agenda estava em branco. 
Meu último caso fora com a funcionária do Erótica, 
a primeira ótica da cidade com balconista topless. 
Acabara mal. Mort. Ed Mort. Está na plaqueta.
Nessa crônica, o efeito de humor é basicamente 
construído por uma","
A segmentação de enunciados baseada na descrição dos hábitos do personagem.
B ordenação dos constituintes oracionais na qual se destaca o núcleo verbal.
C estrutura composicional caracterizada pelo arranjo singular dos períodos.
D sequenciação narrativa na qual se articulam eventos absurdos.
E seleção lexical na qual predominam informações redundantes.",D
46,2019,CH - Ciências Humanas,,D1,"Questão 46  
 A hospitalidade pura consiste em acolher aquele que 
chega antes de lhe impor condições, antes de saber e 
indagar o que quer que seja, ainda que seja um nome ou 
um “documento” de identidade. Mas ela também supõe 
que se dirija a ele, de maneira singular, chamando-o 
portanto e reconhecendo-lhe um nome próprio: 
“Como você se chama?” A hospitalidade consiste em 
fazer tudo para se dirigir ao outro, em lhe conceder, 
até mesmo perguntar seu nome, evitando que essa 
pergunta se torne uma “condição”, um inquérito policial,  
um fichamento ou um simples controle das fronteiras.  
Uma arte e uma poética, mas também toda uma política 
dependem disso, toda uma ética se decide aí.
Associado ao contexto migratório contemporâneo, 
o conceito de hospitalidade proposto pelo autor impõe a 
necessidade de","
A anulação da diferença.
B cristalização da biografia.
C incorporação da alteridade.
D supressão da comunicação.
E verificação da proveniência.",C
47,2019,CH - Ciências Humanas,,D1,"Questão 47  
Em sentido geral e fundamental, Direito é a técnica 
da coexistência humana, isto é, a técnica voltada a 
tornar possível a coexistência dos homens. Como 
técnica, o Direito se concretiza em um conjunto de 
regras (que, nesse caso, são leis ou normas); e tais 
regras têm por objeto o comportamento intersubjetivo, 
isto é, o comportamento recíproco dos homens entre si.
O sentido geral e fundamental do Direito, conforme foi 
destacado, refere-se à","
A aplicação de códigos legais.
B regulação do convívio social.
C legitimação de decisões políticas.
D mediação de conflitos econômicos.
E representação da autoridade constituída.",B
48,2019,CH - Ciências Humanas,,D1,"Questão 48  
O processamento da mandioca era uma atividade 
já realizada pelos nativos que viviam no Brasil antes da 
chegada de portugueses e africanos. Entretanto, ao longo 
do processo de colonização portuguesa, a produção 
de farinha foi aperfeiçoada e ampliada, tornando-se  
lugar-comum em todo o território da colônia portuguesa 
na América. Com a consolidação do comércio atlântico 
em suas diferentes conexões, a farinha atravessou os 
mares e chegou aos mercados africanos.
Considerando a formação do espaço atlântico, 
esse produto exemplifica historicamente a","
A difusão de hábitos alimentares.
B disseminação de rituais festivos.
C ampliação dos saberes autóctones.
D apropriação de costumes guerreiros.
E diversificação de oferendas religiosas.",A
49,2019,CH - Ciências Humanas,,D1,"Questão 49  
Brasil, Alemanha, Japão e Índia pedem reforma  
do Conselho de Segurança
Os representantes do G4 (Brasil, Alemanha, Índia e 
Japão) reiteraram, em setembro de 2018, a defesa pela 
ampliação do Conselho de Segurança da Organização 
das Nações Unidas (ONU) durante reunião em  
Nova York (Estados Unidos). Em declaração conjunta,  
de dez itens, os chanceleres destacaram que o 
órgão, no formato em que está, com apenas cinco 
membros permanentes e dez rotativos, não reflete 
o século 21. “A reforma do Conselho de Segurança é 
essencial para enfrentar os desafios complexos de 
hoje. Como aspirantes a novos membros permanentes 
de um conselho reformado, os ministros reiteraram 
seu compromisso de trabalhar para fortalecer o  
funcionamento da ONU e da ordem multilateral global, 
bem como seu apoio às respectivas candidaturas”, 
afirma a declaração conjunta.
Os países mencionados no texto justificam sua 
pretensão com base na seguinte característica comum:","
A Extensividade de área territorial.
B Protagonismo em escala regional.
C Investimento em tecnologia militar.
D Desenvolvimento de energia nuclear.
E Disponibilidade de recursos minerais.",B
50,2019,CH - Ciências Humanas,,D1,"Questão 50  
Tratava-se agora de construir um ritmo novo. 
Para tanto, era necessário convocar todas as forças 
vivas da Nação, todos os homens que, com vontade 
de trabalhar e confiança no futuro, pudessem erguer, 
num tempo novo, um novo Tempo. E, à grande 
convocação que conclamava o povo para a gigantesca 
tarefa, começaram a chegar de todos os cantos da 
imensa pátria os trabalhadores: os homens simples 
e quietos, com pés de raiz, rostos de couro e mãos 
de pedra, e no calcanho, em carro de boi, em lombo 
de burro, em paus-de-arara, por todas as formas 
possíveis e imagináveis, em sua mudez cheia de 
esperança, muitas vezes deixando para trás mulheres 
e filhos a aguardar suas promessas de melhores dias; 
foram chegando de tantos povoados, tantas cidades 
cujos nomes pareciam cantar saudades aos seus 
ouvidos, dentro dos antigos ritmos da imensa pátria... 
Terra de sol, Terra de luz... Brasil! Brasil! Brasília! 
(Vinicius de Moraes e Antônio Carlos Jobim)
No texto, a narrativa produzida sobre a construção 
de Brasília articula os elementos políticos e  
socioeconômicos indicados, respectivamente, em:","
A Apelo simbólico e migração inter-regional.
B Organização sindical e expansão do capital.
C Segurança territorial e estabilidade financeira.
D Consenso partidário e modernização rodoviária.
E Perspectiva democrática e eficácia dos transportes.",A
51,2019,CH - Ciências Humanas,,D1,"Questão 51  
Saudado por centenas de militantes de movimentos 
sociais de quarenta países, o papa Francisco encerrou 
no dia 09/07/2015 o Segundo Encontro Mundial dos  
Movimentos Populares, em Santa Cruz de La Sierra,  
na Bolívia. Segundo ele, a “globalização da esperança, 
que nasce dos povos e cresce entre os pobres,  
deve substituir esta globalização da exclusão e  
da indiferença”.
No texto há uma crítica ao seguinte aspecto do  
mundo globalizado:","
A Liberdade política.
B Mobilidade humana.
C Conectividade cultural.
D Disparidade econômica.
E Complementaridade comercial.",D
52,2019,CH - Ciências Humanas,,D1,"Questão 52  
 A Declaração Universal dos Direitos Humanos, 
adotada e proclamada pela Assembleia Geral da ONU 
na Resolução 217-A, de 10 de dezembro de 1948, 
foi um acontecimento histórico de grande relevância. 
Ao afirmar, pela primeira vez em escala planetária, o 
papel dos direitos humanos na convivência coletiva, 
pode ser considerada um evento inaugural de uma nova 
concepção de vida internacional.
a declaração citada no texto introduziu uma nova 
concepção nas relações internacionais ao possibilitar a","
A superação da soberania estatal.
B defesa dos grupos vulneráveis.
C redução da truculência belicista.
D impunidade dos atos criminosos.
E inibição dos choques civilizacionais.",B
53,2019,CH - Ciências Humanas,,D1,"Questão 53  
Descrição da imagem: Numa parede há duas fotos 
mostrando pessoas pertencentes a comunidades 
indígenas. As fotos estão emolduradas com 
arabescos desenhados em volta de cada uma delas. 
Ao centro, entre as fotos emolduradas, próximo a 
uma gravura do busto de uma mulher falando, está 
escrito: “NUESTRA CULTURA NO CABE EN SUS 
MUSEOS”.
Tradução do texto em espanhol: “Nossa cultura 
não cabe nos seus museus”.
Produzida no Chile, no final da década de 1970, 
a imagem expressa um conflito entre culturas e sua 
presença em museus decorrente da","
A valorização do mercado das obras de arte.
B definição dos critérios de criação de acervos.
C ampliação da rede de instituições de memória.
D burocratização do acesso dos espaços expositivos.
E fragmentação dos territórios das comunidades representadas.",B
54,2019,CH - Ciências Humanas,,D1,"Questão 54  
Descrição da imagem: Globo terrestre no qual todos os países e continentes foram agrupados em um único 
bloco, formando, assim, um supercontinente cercado por água.
a divisão política do mundo como apresentada na imagem seria possível caso o planeta fosse marcado 
pela estabilidade do(a)","
A ciclo hidrológico.
B processo erosivo.
C estrutura geológica.
D índice pluviométrico.
E pressão atmosférica.",C
55,2019,CH - Ciências Humanas,,D1,"Questão 55  
 A cidade medieval é, antes de mais nada, uma sociedade da abundância, concentrada num pequeno espaço 
em meio a vastas regiões pouco povoadas. Em seguida, é um lugar de produção e de trocas, onde se articulam 
o artesanato e o comércio, sustentados por uma economia monetária. É também o centro de um sistema de 
valores particular, do qual emerge a prática laboriosa e criativa do trabalho, o gosto pelo negócio e pelo dinheiro, 
a inclinação para o luxo, o senso da beleza. É ainda um sistema de organização de um espaço fechado  
com muralhas, onde se penetra por portas e se caminha por ruas e praças e que é guarnecido por torres.
No texto, o espaço descrito se caracteriza pela associação entre a ampliação das atividades urbanas e a","
A emancipação do poder hegemônico da realeza.
B aceitação das práticas usurárias dos religiosos.
C independência da produção alimentar dos campos.
D superação do ordenamento corporativo dos ofícios.
E permanência dos elementos arquitetônicos de proteção.",E
56,2019,CH - Ciências Humanas,,D1,"Questão 56  
TEXTO I
Ouve o barulho do rio, meu filho
Deixa esse som te embalar 
As folhas que caem no rio, meu filho 
Terminam nas águas do mar 
Quando amanhã por acaso faltar 
Uma alegria no seu coração 
Lembra do som dessas águas de lá 
Faz desse rio a sua oração.
TEXTO II
O atrativo ecoturístico não é somente o banho de 
cachoeira, sentar e caminhar pela praia, cavalgar, 
mas conhecer a biodiversidade, às vezes supostamente 
em extinção. Observar baleias, nadar com o golfinho, 
tocar em corais, sair ao encontro de dezenas de jacarés 
em seu hábitat natural são símbolos que fascinam um 
ecoturista. A natureza é transformada em espetáculo 
diferente da vida urbana moderna.
São identificadas nos textos, respectivamente, as seguintes 
posturas em relação à natureza:","
A Exploração e romantização.
B Sacralização e profanação.
C Preservação e degradação.
D Segregação e democratização.
E Idealização e mercantilização.",E
57,2019,CH - Ciências Humanas,,D1,"Questão 57  
 A maior parte das agressões e manifestações 
discriminatórias contra as religiões de matrizes africanas 
ocorrem em locais públicos (57 por cento). É na rua, na 
via pública, que tiveram lugar mais de dois terços das 
agressões, geralmente em locais próximos às casas de 
culto dessas religiões. O transporte público também é 
apontado como um local em que os adeptos das religiões 
de matrizes africanas são discriminados, geralmente 
quando se encontram paramentados por conta dos 
preceitos religiosos.
As práticas descritas no texto são incompatíveis com a 
dinâmica de uma sociedade laica e democrática porque","
A asseguram as expressões multiculturais.
B promovem a diversidade de etnias.
C falseiam os dogmas teológicos.
D estimulam os rituais sincréticos.
E restringem a liberdade de credo.",E
58,2019,CH - Ciências Humanas,,D1,"Questão 58  
TEXTO I
 A centralização econômica, o protecionismo e 
a expansão ultramarina engrandeceram o Estado, 
embora beneficiassem a burguesia incipiente.
TEXTO II
As interferências da legislação e das práticas 
exclusivistas restringem a operação benéfica da lei 
natural na esfera das relações econômicas.
Entre os séculos XVI e XIX, diferentes concepções sobre 
as relações entre Estado e economia foram formuladas. 
Tais concepções, associadas a cada um dos textos, 
confrontam-se, respectivamente, na oposição entre as 
práticas de","
A valorização do pacto colonial — combate à livre-iniciativa.
B defesa dos monopólios régios — apoio à livre concorrência.
C formação do sistema metropolitano — crítica à livre navegação.
D abandono da acumulação metalista — estímulo ao livre-comércio.
E eliminação das tarifas alfandegárias — incentivo ao livre-cambismo.",B
59,2019,CH - Ciências Humanas,,D1,"Questão 59  
 A lenda diz que, em um belo dia ensolarado, 
Newton estava relaxando sob uma macieira. Pássaros 
gorjeavam em suas orelhas. Havia uma brisa gentil. 
Ele cochilou por alguns minutos. De repente, 
uma maçã caiu sobre a sua cabeça e ele acordou com 
um susto. Olhou para cima. “Com certeza um pássaro 
ou um esquilo derrubou a maçã da árvore”, supôs. Mas 
não havia pássaros ou esquilos na árvore por perto. 
Ele, então, pensou: “Apenas alguns minutos antes, 
a maçã estava pendurada na árvore. Nenhuma força 
externa fez ela cair. Deve haver alguma força subjacente 
que causa a queda das coisas para a terra”.
Em contraponto a uma interpretação idealizada, o 
texto aponta para a seguinte dimensão fundamental da 
ciência moderna:","
A Falsificação de teses.
B Negação da observação.
C Proposição de hipóteses.
D Contemplação da natureza.
E Universalização de conclusões.",C
60,2019,CH - Ciências Humanas,,D1,"Questão 60  
Dificilmente passa-se uma noite sem que 
algum sitiante tenha seu celeiro ou sua pilha de 
cereais destruídos pelo fogo. Vários trabalhadores 
não diretamente envolvidos nos ataques pareciam  
apoiá-los, como se vê neste depoimento ao The Times: 
“deixa queimar, pena que não foi a casa”; “podemos nos 
aquecer agora”; “nós só queríamos algumas batatas,  
há um fogo ótimo para cozinhá-las”.
a revolta descrita no texto, ocorrida na Inglaterra no 
século XIX, foi uma reação ao seguinte processo 
socioespacial:","
A Restrição da propriedade privada.
B Expropriação das terras comunais.
C Imposição da estatização fundiária.
D Redução da produção monocultora.
E Proibição das atividades artesanais.",B
61,2019,CH - Ciências Humanas,,D1,"Questão 61  
Entre os combatentes estava a mais famosa 
heroína da Independência. Nascida em Feira de 
Santana, filha de lavradores pobres, Maria Quitéria 
de Jesus tinha trinta anos quando a Bahia começou 
a pegar em armas contra os portugueses. Apesar da 
proibição de mulheres nos batalhões de voluntários,  
decidiu se alistar às escondidas. Cortou os cabelos, 
amarrou os seios, vestiu-se de homem e incorporou-se 
às fileiras brasileiras com o nome de Soldado Medeiros.
No processo de Independência do Brasil, o caso 
mencionado é emblemático porque evidencia a","
A rigidez hierárquica da estrutura social.
B inserção feminina nos ofícios militares.
C adesão pública dos imigrantes portugueses.
D flexibilidade administrativa do governo imperial.
E receptividade metropolitana aos ideais emancipatórios.",A
62,2019,CH - Ciências Humanas,,D1,"Questão 62  
 A reestruturação global da indústria, condicionada 
pelas estratégias de gestão global da cadeia de valor 
dos grandes grupos transnacionais, promoveu um forte 
deslocamento do processo produtivo, até mesmo de 
plantas industriais inteiras, e redirecionou os fluxos de 
produção e de investimento. Entretanto, o aumento da 
participação dos países em desenvolvimento no produto 
global deu-se de forma bastante assimétrica quando se 
compara o dinamismo dos países do leste asiático com 
o dos demais países, sobretudo os latino-americanos, 
no período 1980-2000.
a dinâmica de transformação da geografia das indústrias 
descrita expõe a complementaridade entre dispersão 
espacial e","
A autonomia tecnológica.
B crises de abastecimento.
C descentralização política.
D concentração econômica.
E compartilhamento de lucros.",D
63,2019,CH - Ciências Humanas,,D1,"Questão 63  
Descrição da imagem: Representação de um mapa 
intitulado “Regiões Áridas e Semiáridas do mundo”. 
No Hemisfério Norte há a incidência acentuada de 
regiões áridas (deserto), com entorno semiárido 
em cada uma delas, no leste dos Estados Unidos 
e México, no norte da África e sul da Europa e em 
boa parte da Ásia (todos à altura da linha do Trópico 
de Câncer). No Hemisfério Sul há a incidência de 
regiões áridas (deserto), com entorno semiárido em 
cada uma delas, na Cordilheira dos Andes (à altura 
da linha do Trópico de Capricórnio), no sudoeste 
da África e no centro da Austrália. No Brasil, entre 
a linha do Equador e o Trópico de Capricórnio, há 
apenas a incidência de uma região semiárida, sem 
a incidência de região árida (deserto).
No Hemisfério Sul, a sequência latitudinal dos desertos 
representada na imagem sofre uma interrupção no Brasil 
devido à seguinte razão:","
A Existência de superfícies de intensa refletividade.
B Preponderância de altas pressões atmosféricas.
C Influência de umidade das áreas florestais.
D Predomínio de correntes marinhas frias.
E Ausência de massas de ar continentais.",C
64,2019,CH - Ciências Humanas,,D1,"Questão 64  
De fato, não é porque o homem pode usar a vontade 
livre para pecar que se deve supor que Deus a concedeu 
para isso. Há, portanto, uma razão pela qual Deus deu 
ao homem esta característica, pois sem ela não poderia 
viver e agir corretamente. Pode-se compreender, 
então, que ela foi concedida ao homem para esse fim, 
considerando-se que se um homem a usa para pecar, 
recairão sobre ele as punições divinas. Ora, isso seria 
injusto se a vontade livre tivesse sido dada ao homem 
não apenas para agir corretamente, mas também para 
pecar. Na verdade, por que deveria ser punido aquele 
que usasse sua vontade para o fim para o qual ela lhe 
foi dada?
Nesse texto, o filósofo cristão Agostinho de Hipona 
sustenta que a punição divina tem como fundamento o(a)","
A desvio da postura celibatária.
B insuficiência da autonomia moral.
C afastamento das ações de desapego.
D distanciamento das práticas de sacrifício.
E violação dos preceitos do Velho Testamento.",B
